date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:35:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Thu,%2018%20Jan%202018%2011:35:29%20GMT	https://www.e-obce.sk/images/pataspod.jpg	C:/My%20Web%20Sites/obce/web/images/pataspod.jpg	(from https://www.e-obce.sk/)
12:35:33	35226/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:33%20GMT	https://www.e-obce.sk/kontakt.html	C:/My%20Web%20Sites/obce/web/html/kontakt.html	(from https://www.e-obce.sk/)
12:35:33	35076/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:33%20GMT	https://www.e-obce.sk/obec/sklene/fotky/8084.html	C:/My%20Web%20Sites/obce/web/html/8084.html	(from https://www.e-obce.sk/)
12:35:33	60608/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:33%20GMT	https://www.e-obce.sk/inzercia.html	C:/My%20Web%20Sites/obce/web/html/inzercia.html	(from https://www.e-obce.sk/)
12:35:34	34797/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:34%20GMT	https://www.e-obce.sk/clanok.html?id=1571&akcia=novykomentar	C:/My%20Web%20Sites/obce/web/html/clanok814c.html	(from https://www.e-obce.sk/)
12:35:34	33155/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:35%20GMT	https://www.e-obce.sk/infoshow.html?info=1065	C:/My%20Web%20Sites/obce/web/html/infoshow7e0b.html	(from https://www.e-obce.sk/)
12:35:34	32773/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:35%20GMT	https://www.e-obce.sk/clanok.html?id=1573&akcia=novykomentar	C:/My%20Web%20Sites/obce/web/html/clanok6037.html	(from https://www.e-obce.sk/)
12:35:35	31371/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:36%20GMT	https://www.e-obce.sk/o_projekte.html	C:/My%20Web%20Sites/obce/web/html/o_projekte.html	(from https://www.e-obce.sk/)
12:35:35	31785/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:36%20GMT	https://www.e-obce.sk/infoshow.html?info=999	C:/My%20Web%20Sites/obce/web/html/infoshow0fd8.html	(from https://www.e-obce.sk/)
12:35:35	31257/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:36%20GMT	https://www.e-obce.sk/mapa.html	C:/My%20Web%20Sites/obce/web/html/mapa.html	(from https://www.e-obce.sk/)
12:35:35	38511/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:36%20GMT	https://www.e-obce.sk/forum.html	C:/My%20Web%20Sites/obce/web/html/forum.html	(from https://www.e-obce.sk/)
12:35:35	33736/-1	---M--	200	added ('OK')	text/html	date:Thu,%2018%20Jan%202018%2011:35:37%20GMT	https://www.e-obce.sk/clanok.html?id=1569&akcia=novykomentar	C:/My%20Web%20Sites/obce/web/html/clanok84c9.html	(from https://www.e-obce.sk/)
